          Pi       NnzSnp      SigmaSq            S       ResVar       GenVar     SigmaSqG          hsq 
  0.00869952        24318  0.000271627    -0.150365      6.59097      1.58571      2.43201     0.206887 









  0.00533315        15029  9.54225e-05    -0.325332      7.16555     0.655502     0.665756    0.0855232 









  0.00540519        15045  8.47329e-05    -0.332263      7.16859      0.60354     0.602289    0.0787438 






   0.0195289        54925  3.19375e-05    0.0244901      7.15267     0.637542     0.626177      0.08318 









     0.01962        55193  3.30084e-05    0.0363013      7.14646     0.643001     0.644669    0.0838922 









   0.0197692        55382  3.51712e-05    0.0441867      7.11009     0.677898     0.685398    0.0884453 









   0.0190834        53216  3.47048e-05    0.0500337       7.1041     0.648553     0.649988    0.0846166 









   0.0194202        54554  3.41283e-05    0.0500971      7.12394     0.654274     0.657809     0.085363 









   0.0191977        53851  3.37218e-05    0.0428549      7.10484     0.660533     0.643769    0.0861796 









   0.0190334        53367   3.3134e-05    0.0582073      7.12078     0.633619     0.622455    0.0826682 









   0.0197132        55086  3.35375e-05    0.0759006      7.15977     0.644666     0.630684    0.0841095 









   0.0196809        55265  3.35253e-05     0.079929      7.13806     0.650779     0.636624    0.0849069 









   0.0191955        53580  3.37048e-05     0.071705      7.17771     0.626711     0.632866    0.0817669 









   0.0198693        55260  3.24071e-05    0.0589506      7.13436     0.630997     0.627023     0.082326 









   0.0200414        56379  3.28357e-05    0.0589026      7.12394     0.658796     0.648998     0.085953 









   0.0200714        56262  3.33101e-05    0.0653039      7.13161     0.653652     0.655291    0.0852818 









   0.0200992        55954  3.38504e-05    0.0669924      7.17225     0.660483     0.662007    0.0861731 









    0.019936        55567  3.27883e-05    0.0742639      7.15367     0.632507     0.631788     0.082523 









   0.0201832        56321  3.12784e-05    0.0620963      7.15153      0.60977     0.614709    0.0795565 









   0.0203058        56430  3.24196e-05    0.0524273      7.12671     0.644128     0.641573    0.0840392 









    0.020902        58367  3.19782e-05    0.0283727      7.10282     0.670949     0.663821    0.0875386 









   0.0201844        56769  3.14967e-05   0.00871922      7.13293     0.646082     0.645282    0.0842941 









   0.0201486        56896  3.14937e-05    0.0018075      7.13607     0.648592     0.647333    0.0846216 









   0.0201727        56466  3.31821e-05    0.0160274      7.15379     0.676282     0.673182    0.0882343 









   0.0203837        57550  3.23686e-05    0.0236546      7.08841     0.666219     0.666477    0.0869214 









   0.0202521        56893  3.21217e-05    0.0251445      7.11378     0.659232     0.655378    0.0860098 









   0.0199244        55999  3.32561e-05    0.0403304      7.11359     0.664123     0.658269     0.086648 









   0.0209285        58467  3.18584e-05    0.0423996      7.11415     0.665815     0.662521    0.0868687 









   0.0207049        57814  3.19852e-05    0.0513706      7.13186     0.648009      0.64587    0.0845456 









   0.0211125        58721  3.21573e-05    0.0520139      7.11289     0.672706     0.662841    0.0877678 









   0.0209528        58844   3.1952e-05    0.0622071      7.13887     0.663948     0.656998    0.0866252 









   0.0213713        59745  2.99922e-05    0.0237263      7.13775     0.646927     0.642616    0.0844044 









   0.0219023        60888  3.01027e-05    0.0378623       7.1208     0.654625     0.649841    0.0854088 









   0.0221906        62306  3.00149e-05     0.040438      7.07295     0.663476     0.661837    0.0865636 









   0.0219175        61575  3.00168e-05    0.0382808      7.13811     0.663975     0.659915    0.0866287 









   0.0217424        61150  3.02154e-05    0.0391749      7.11315     0.659998     0.658565    0.0861098 









   0.0214271        60289  3.05189e-05    0.0423186      7.10166     0.650417     0.650249    0.0848597 









   0.0213346        59660  3.04105e-05    0.0214818      7.11393     0.665455     0.661856    0.0868218 









   0.0220555        61338   3.0189e-05    0.0149401      7.12099     0.670929     0.667882     0.087536 









   0.0217446        60918  3.05098e-05  -0.00223131      7.14161       0.6794     0.672729    0.0886411 









   0.0208629        58130  3.01995e-05  -0.00257001      7.12181     0.648953     0.642321    0.0846688 









   0.0207114        58603  2.97264e-05  0.000298929      7.13089     0.636133     0.632576    0.0829962 









   0.0213149        59276  2.95359e-05    -0.012883      7.10745     0.655127     0.641317    0.0854742 









    0.021302        59497  2.96162e-05   -0.0280479      7.13367     0.663457     0.651826    0.0865611 









   0.0212171        59151  2.90865e-05   -0.0555295      7.08414     0.655681     0.650449    0.0855466 









    0.020855        59112  2.87945e-05   -0.0687865      7.14846     0.653221     0.646656    0.0852256 









     0.02094        58492  2.90989e-05   -0.0865783      7.10498     0.664629     0.658069    0.0867141 









   0.0215666        60072  2.78645e-05   -0.0894155       7.1047      0.65989     0.653514    0.0860957 









   0.0214479        59550  2.77746e-05   -0.0999671       7.0892     0.654531     0.645838    0.0853965 









   0.0220207        61403   2.8546e-05    -0.090849      7.07567     0.682469     0.679103    0.0890416 









   0.0212398        59308  2.89988e-05   -0.0793234      7.14255     0.667253       0.6637    0.0870564 









   0.0213419        59800  2.87741e-05   -0.0753572      7.12144     0.652866     0.658942    0.0851793 









   0.0215146        59516  2.81667e-05   -0.0848478      7.10215     0.658433     0.647569    0.0859056 









   0.0212289        58858  2.91394e-05   -0.0887932      7.10447     0.664567     0.666222    0.0867059 









   0.0208032        58257  2.91511e-05    -0.085437      7.10995     0.667213     0.656527    0.0870512 









   0.0207265        58009  2.97349e-05   -0.0859234      7.09994     0.672312     0.665658    0.0877165 









   0.0203569        56772  2.97511e-05   -0.0885183       7.1203     0.662448     0.654831    0.0864295 









   0.0203284        56915   2.9403e-05    -0.086462      7.09291     0.658514     0.648655    0.0859163 









   0.0203955        57299  2.89526e-05   -0.0919012      7.11111     0.652235     0.644116    0.0850969 









   0.0204231        57311  2.83577e-05   -0.0778545      7.11992     0.627381     0.622329    0.0818543 









   0.0212541        59237  2.85388e-05   -0.0785665       7.1234     0.656197     0.657291    0.0856139 









   0.0211671        59383  2.81343e-05   -0.0652335      7.12982     0.643255     0.631252    0.0839254 









   0.0212409        59955  2.88683e-05   -0.0471846      7.12676     0.654111     0.650596    0.0853417 









    0.021219        59566  2.71524e-05    -0.057617         7.14     0.614559     0.610039    0.0801813 









   0.0216521        60676  2.78259e-05   -0.0633647      7.18695     0.646926     0.645057    0.0844043 









   0.0220379        61849  2.82338e-05   -0.0506875      7.13095     0.661219     0.656232    0.0862691 









    0.022793        63932  2.65891e-05   -0.0584623      7.14337     0.657442     0.641519    0.0857763 









   0.0228205        63326  2.69814e-05    -0.047368      7.11299     0.647728     0.648784     0.084509 









   0.0224096        63039  2.84751e-05    -0.032357      7.09625     0.663198      0.66881    0.0865273 









   0.0223506        62616  2.83003e-05   -0.0248369      7.12332     0.668321     0.654054    0.0871957 









   0.0220148        61893   2.7501e-05   -0.0194187      7.10491     0.644396     0.627457    0.0840742 









   0.0217912        61036  2.74992e-05   -0.0272219      7.15942     0.638391     0.624521    0.0832907 









   0.0218045        61106  2.82296e-05   -0.0123732      7.10483     0.639811     0.635465     0.083476 









   0.0214495        59777  2.86185e-05   -0.0151605      7.15814     0.629136     0.628294    0.0820832 









   0.0217905        61493  2.91104e-05    -0.018181      7.10626     0.663521     0.659746    0.0865695 









   0.0215665        60760  2.83646e-05   -0.0116278      7.12403     0.634423     0.632569     0.082773 









   0.0213191        59905  2.86981e-05   -0.0107055         7.12     0.643218     0.632806    0.0839205 









   0.0216832        61277  2.94172e-05   0.00297441      7.11873     0.659997     0.652262    0.0861097 









   0.0218328        60881  2.92962e-05    0.0249065      7.12402     0.639146     0.640656    0.0833893 









   0.0221167        61986  2.99104e-05    0.0312172      7.13695     0.660155     0.662104    0.0861303 









   0.0223355        62995  2.94709e-05    0.0360491      7.12239     0.656416     0.659236    0.0856425 









   0.0231179        64626  2.94399e-05    0.0413985      7.08576     0.681558     0.672426    0.0889227 









   0.0227132        63662   2.8718e-05    0.0294248      7.12341     0.660854     0.653034    0.0862215 









   0.0225939        63489  2.93562e-05    0.0234861      7.09859     0.671594     0.666663    0.0876228 









   0.0222894        63075  3.01238e-05   0.00594587      7.09569     0.690102     0.693611    0.0900374 









   0.0217599        60838  2.93303e-05  -0.00645678       7.1159     0.659414     0.654093    0.0860336 









   0.0209082        58904  2.91356e-05   -0.0152204      7.13672     0.635745     0.632686    0.0829455 









   0.0211909        59766  2.88793e-05   -0.0101718      7.14962     0.638843     0.631771    0.0833498 









   0.0214338        59986  2.90446e-05  -0.00746725      7.13385     0.637135     0.635676    0.0831269 









   0.0208446        58567  2.93599e-05  0.000741167      7.15065     0.646765     0.628253    0.0843833 









    0.021334        60072  3.01678e-05    0.0124069      7.13028     0.665459     0.653258    0.0868223 









   0.0213138        59574  3.06977e-05   0.00674789      7.11855     0.658861     0.664265    0.0859614 









   0.0211071        59203  3.05364e-05  -0.00218074      7.11019     0.656598     0.655693    0.0856663 









   0.0209872        59251   3.0212e-05   -0.0079857      7.10906     0.654933      0.65774     0.085449 









   0.0211366        59185  3.00269e-05  -0.00077134      7.12068     0.646163     0.644536    0.0843047 









   0.0212357        59343   2.9707e-05   -0.0116314      7.11492     0.647331     0.647938    0.0844572 









   0.0206385        58002  2.92815e-05   -0.0125544      7.10939     0.641062     0.625422    0.0836392 









   0.0209591        58367  2.99177e-05   -0.0178304      7.09873     0.645185     0.646028    0.0841772 









   0.0215803        60064  3.01466e-05   -0.0202218      7.11619     0.660807     0.658208    0.0862153 









   0.0222069        62310  2.90663e-05   -0.0228436      7.09165     0.675875     0.664613    0.0881813 









   0.0226637        63691  2.85551e-05  -0.00571734      7.09622     0.673891     0.667998    0.0879224 









   0.0227082        63198  2.77287e-05  -0.00261764      7.15357     0.636542     0.641065    0.0830496 









   0.0225252        63133  2.75313e-05   -0.0140708      7.11989     0.646501     0.638735    0.0843488 









   0.0229622        63814  2.73917e-05   -0.0215958      7.14238     0.649233     0.645574    0.0847053 









   0.0230688        64895  2.67037e-05   -0.0369637      7.10089     0.664028     0.644401    0.0866356 









   0.0233142        64907  2.67981e-05   -0.0198506      7.13058      0.65221      0.63952    0.0850936 









   0.0229645        64348  2.74179e-05  -0.00635544      7.15022      0.64677     0.640153     0.084384 









   0.0224812        63261   2.7338e-05   0.00292455      7.10251     0.648372     0.634095    0.0845929 









   0.0222303        62081  2.76614e-05   0.00181131      7.14935     0.626599     0.625845    0.0817522 









    0.023052        64337  2.71436e-05  -0.00610037      7.13512     0.639744     0.639235    0.0834673 









   0.0236491        66119  2.66004e-05   -0.0269086      7.13588      0.65888     0.656956    0.0859639 









   0.0236746        66758  2.70682e-05   -0.0313441       7.0661     0.670005     0.672581    0.0874154 









   0.0238838        66860   2.6734e-05   -0.0240108      7.11882       0.6726     0.660406     0.087754 









   0.0237675        66536  2.57895e-05   -0.0439716      7.15088     0.642463     0.649184     0.083822 









   0.0236351        66357  2.55113e-05   -0.0211516      7.13561     0.632588     0.624735    0.0825336 









   0.0237174        66504  2.62862e-05   -0.0160228      7.09373     0.646884     0.642386    0.0843988 









   0.0234826        66032  2.66585e-05   -0.0138116      7.12944     0.643904     0.645346    0.0840101 









   0.0238481        67068  2.65243e-05  0.000708746       7.1007     0.645376     0.647646    0.0842021 









   0.0240082        67392  2.65243e-05   0.00872758      7.14948     0.647485      0.64553    0.0844772 









   0.0240376        67464  2.72149e-05    0.0065244      7.12974     0.659464     0.662993    0.0860402 









   0.0239938        67376  2.73733e-05   0.00881683      7.11323     0.670926     0.668232    0.0875356 









    0.023726        65866  2.87209e-05   0.00974718      7.14911     0.683389     0.684426    0.0891617 









    0.023093        64916  2.70555e-05   -0.0112676      7.10708     0.655113     0.642165    0.0854725 









   0.0226822        63809  2.76553e-05   -0.0192112      7.11949     0.652258     0.649796    0.0850999 









   0.0225897        62967  2.77477e-05   -0.0224214      7.11527     0.646372     0.645845     0.084332 









    0.022514        62987  2.86138e-05   -0.0134857      7.15307     0.656004     0.664736    0.0855887 









   0.0223049        62414  2.86288e-05    -0.043405      7.09508      0.67141     0.669879    0.0875987 









   0.0221767        62505  2.92077e-05   -0.0522581      7.10097     0.677412      0.68219    0.0883818 









   0.0216624        60988  2.86786e-05   -0.0481241      7.15079     0.653048     0.656735     0.085203 









   0.0220795        62004  2.75152e-05   -0.0544179      7.12828     0.648108     0.641965    0.0845585 









   0.0230846        64542  2.77135e-05   -0.0696536       7.1139     0.686332     0.681288    0.0895457 









    0.023056        64546  2.84398e-05   -0.0904219      7.05544     0.704816      0.70774    0.0919572 









   0.0234309        65674   2.6951e-05    -0.106941      7.05663     0.700454     0.690399    0.0913881 









   0.0236209        66322  2.71946e-05   -0.0896742      7.10987     0.702314     0.695572    0.0916308 









   0.0227257        63871  2.72786e-05   -0.0844436      7.10952     0.680959     0.672403    0.0888446 









   0.0225489        63381  2.77116e-05   -0.0856886      7.12923      0.68209      0.67289    0.0889921 









   0.0224251        63236  2.61902e-05    -0.102792      7.11364     0.651849     0.648434    0.0850466 









   0.0218692        61420  2.64711e-05   -0.0872906       7.1142     0.641469     0.628979    0.0836924 









   0.0220168        61500  2.68879e-05   -0.0696982       7.1358     0.634086     0.630707    0.0827291 









    0.021915        61483  2.75798e-05   -0.0532118      7.15015     0.642868     0.638224    0.0838748 









   0.0220608        61420  2.70731e-05   -0.0323569      7.09639     0.628069     0.626152    0.0819441 









   0.0224032        62807  2.70736e-05   -0.0331717      7.10886     0.638847     0.634417    0.0833502 









   0.0225726        63071  2.65391e-05   -0.0313547      7.16006     0.633798     0.626168    0.0826915 









   0.0223336        62895  2.66965e-05   -0.0361334      7.15196     0.640302     0.622349    0.0835401 









   0.0218463        61296  2.68817e-05   -0.0400699       7.1648     0.630252     0.617694    0.0822288 









   0.0220542        61780  2.81606e-05   -0.0355179      7.10547     0.661068     0.647953    0.0862494 









   0.0225795        63039  2.89449e-05   -0.0186428      7.12232     0.666028     0.673048    0.0868965 









   0.0223217        62745  2.93768e-05   -0.0405618      7.06095     0.692446     0.692163    0.0903433 









   0.0226115        62825  2.87315e-05   -0.0545521      7.10799     0.676703     0.679846    0.0882894 









   0.0225621        63137  2.79821e-05   -0.0752556       7.1026     0.687924      0.67915    0.0897533 
