          Pi       NnzSnp      SigmaSq            S       ResVar       GenVar     SigmaSqG          hsq 
  0.00876489        24580  0.000349058    -0.122048      7.13173      2.02552      2.94805     0.236729 









  0.00539352        15009  0.000121047    -0.279984       7.9642     0.746202     0.772043    0.0872111 









   0.0049558        13977  0.000104435    -0.300148      7.99061     0.649878     0.641248    0.0759533 






   0.0114827        32691  5.45169e-05    -0.121328      7.97163     0.659241     0.661847    0.0770476 









   0.0111708        31484  5.55139e-05    -0.100181      7.99951     0.641892     0.637265    0.0750201 









   0.0108921        30570  5.71056e-05   -0.0763514      8.00303     0.634869     0.628917    0.0741992 









   0.0112181        31763  5.87177e-05   -0.0757107      8.03633     0.675666      0.67061    0.0789673 









   0.0108433        30745  5.60808e-05    -0.079968      8.01093     0.634991     0.624378    0.0742134 









   0.0107561        30222  5.59962e-05   -0.0948923      8.05117      0.61781     0.622037    0.0722055 









   0.0106089        29748  5.68668e-05    -0.142371      8.01661     0.637269     0.639489    0.0744797 









      0.0114        31858  5.59984e-05    -0.138352      7.98951     0.671344      0.67437    0.0784622 









   0.0109534        31157  5.77692e-05    -0.152452      7.97482     0.691006     0.686164    0.0807601 









   0.0112817        31486  5.70707e-05     -0.15231      7.98737     0.691878      0.69491    0.0808621 









   0.0112009        31289  5.34055e-05    -0.168832      8.00407       0.6448       0.6449      0.07536 









   0.0109861        30765  5.32177e-05    -0.168406      8.01429     0.647249     0.634366    0.0756461 









   0.0109319        30905  5.48543e-05     -0.19432      7.99083     0.666345     0.669661    0.0778779 









   0.0107248        30012  5.37431e-05    -0.209159      7.98048     0.647855     0.644922     0.075717 









   0.0107648        30215  5.22278e-05    -0.204876      8.05266     0.636639     0.629421    0.0744061 









   0.0108064        30678  5.16105e-05    -0.225996      8.00491     0.653129     0.640902    0.0763333 









   0.0110371        31201  5.19172e-05    -0.204771      7.96663      0.65614     0.648429    0.0766853 









   0.0115892        32155  5.39586e-05    -0.191324      7.99731     0.682232     0.690935    0.0797347 









   0.0115819        32328  5.37213e-05    -0.177319      7.96723     0.678705       0.6763    0.0793225 









   0.0119663        33784  5.08139e-05    -0.188585      8.04424     0.684409     0.675354    0.0799891 









   0.0117763        33316  5.02067e-05    -0.201922      7.99899     0.669462     0.667668    0.0782423 









   0.0120629        33951  5.00516e-05    -0.201073      7.95415     0.686617     0.676137    0.0802471 









   0.0125607        35446  4.95155e-05    -0.218208      7.94979     0.700993     0.707806    0.0819274 









   0.0122304        34694  5.07752e-05    -0.221171      7.90624     0.707513     0.715347    0.0826894 









   0.0122315        34324  4.89398e-05    -0.218593      7.94286     0.687243     0.676827    0.0803204 









   0.0124818        35028  4.90783e-05    -0.211403       7.9826     0.690541      0.68903    0.0807058 









   0.0127878        36052  4.73762e-05    -0.234494      7.94012     0.697602     0.700417     0.081531 









   0.0129281        36500  4.62989e-05    -0.234334      7.95332     0.709264     0.693423    0.0828941 









   0.0128103        36353  4.47433e-05     -0.23462      7.89133     0.689433     0.670905    0.0805763 









   0.0130615        36598  4.43506e-05    -0.234737      7.94624     0.686691     0.648233    0.0802559 









   0.0125781        35571  4.43573e-05    -0.257427      7.95388     0.660298       0.6588    0.0771712 









    0.012699        35760  4.54586e-05    -0.245027      7.98886     0.675599     0.672928    0.0789595 









   0.0130407        36731  4.48103e-05    -0.234811      7.95556     0.676443     0.678578    0.0790581 









   0.0131744        36996  4.27476e-05    -0.258747      7.98418     0.666262     0.661997    0.0778683 









   0.0131952        36970  4.08769e-05    -0.269703      7.98073      0.65629     0.642118    0.0767027 









   0.0132548        37247  4.18602e-05    -0.275749      7.97301     0.670594     0.662357    0.0783745 









    0.013287        37396  4.04652e-05    -0.280798      8.01329     0.662344     0.649973    0.0774103 









   0.0130742        36749  4.11862e-05     -0.28214      7.94132      0.65878     0.645857    0.0769938 









   0.0129895        36481  4.13508e-05    -0.278598      7.97779     0.656047     0.644479    0.0766743 









   0.0124439        35187  4.10463e-05    -0.265597      8.00119      0.62298     0.606857    0.0728097 









   0.0128752        36192  4.08879e-05    -0.263998      7.98444     0.629949     0.621307    0.0736242 









   0.0130035        36980  4.18509e-05    -0.256393      8.01109     0.647242     0.647091    0.0756453 









   0.0131254        36715   4.2574e-05    -0.248465      7.97328     0.670664     0.651776    0.0783827 









   0.0126539        35827  4.32753e-05    -0.251977       7.9714     0.648625     0.644453     0.075807 









   0.0129483        36225  4.45206e-05     -0.24804      7.96145     0.675821     0.673541    0.0789855 









   0.0125294        35368  4.34969e-05    -0.259298      7.99086     0.652131     0.645908    0.0762167 









   0.0123379        34546  4.41107e-05    -0.261776       7.9951     0.649421     0.638708    0.0758999 









   0.0123275        34524  4.61006e-05     -0.25132      7.99404     0.672195     0.663016    0.0785616 









   0.0128203        35896  4.35389e-05    -0.282643       8.0428     0.682589     0.671031    0.0797764 









   0.0126993        35412  4.52506e-05    -0.288729      7.96037     0.689771     0.692852    0.0806158 









   0.0121181        34484  4.59824e-05    -0.261648      7.99289     0.675581     0.661293    0.0789574 









   0.0123265        34822  4.60581e-05    -0.259553      7.96616     0.677595     0.669556    0.0791928 









   0.0128209        35928  4.61767e-05    -0.256548      7.98125     0.688435     0.691735    0.0804596 









   0.0124075        34616  4.50072e-05    -0.261929      7.97478     0.670886     0.657562    0.0784087 









   0.0121972        34254  4.47441e-05    -0.280605      7.94092     0.673926     0.657674    0.0787639 









   0.0120255        33713  4.55552e-05    -0.268238      8.04111     0.657144     0.649529    0.0768026 









   0.0119213        33275   4.7763e-05     -0.25291      8.00975     0.659548     0.659738    0.0770835 









   0.0118205        33140  5.09773e-05    -0.243804      7.95182     0.696925     0.699465     0.081452 









   0.0116273        32487   5.0248e-05    -0.252855      7.95684      0.69517     0.677838    0.0812468 









   0.0121949        34449  4.92775e-05     -0.24591       7.9512     0.702572       0.6991    0.0821119 









   0.0120022        33874  4.93436e-05    -0.255395      7.93516     0.694911     0.695448    0.0812166 









   0.0118741        33572  4.93804e-05    -0.260949      7.99179     0.700194     0.695282     0.081834 









   0.0119201        33349  5.15148e-05    -0.254939      7.93801     0.726751       0.7123    0.0849378 









   0.0112797        31907  4.90091e-05    -0.277564      7.92859     0.669637     0.667452    0.0782627 









   0.0112344        31727  5.12963e-05     -0.28181      8.00727     0.699783     0.704588     0.081786 









    0.010961        30690  4.89611e-05     -0.32082      7.96357     0.668699     0.668315     0.078153 









   0.0109215        30654   4.9216e-05    -0.301254      7.99195      0.67187     0.657861    0.0785237 









   0.0111263        30920  4.79933e-05    -0.292119      8.00442     0.650275     0.636444    0.0759998 









   0.0111364        30933  5.00491e-05     -0.28724      8.02373     0.668709      0.66098    0.0781543 









   0.0110382        31101  5.01094e-05    -0.264567      8.03363      0.67693     0.654758     0.079115 









   0.0113199        31839  4.95649e-05    -0.278213      7.92717     0.691227     0.673992     0.080786 









   0.0111527        31267  5.01448e-05    -0.284225      7.98597     0.679439     0.676499    0.0794083 









   0.0112377        31604  4.94393e-05    -0.269876      7.95785     0.687455      0.66584    0.0803451 









   0.0113853        32194  4.73162e-05    -0.270125      7.97721     0.663337     0.646788    0.0775264 









   0.0111991        31669  5.03132e-05    -0.271375      7.94684     0.678319     0.675835    0.0792774 









   0.0107207        30265   4.9714e-05    -0.273716      7.99831     0.650939     0.639823    0.0760773 









   0.0109347        30350  4.99508e-05    -0.249774      8.00893     0.635014     0.631639    0.0742161 









   0.0108531        30540  5.15798e-05    -0.227765      8.00239     0.643118     0.643555    0.0751633 









    0.011019        31018  5.63281e-05     -0.21052      8.00107      0.70668     0.698361     0.082592 









   0.0113226        31868  5.26045e-05    -0.223508      8.00097     0.687966     0.680247    0.0804049 









   0.0114767        32394  5.18929e-05    -0.243167      7.97098     0.693271     0.688948    0.0810249 









    0.011849        33503  5.11603e-05     -0.26793      7.91009     0.734208     0.722968    0.0858093 









   0.0116257        33014  5.08697e-05    -0.257704      7.95812     0.709524     0.700065    0.0829244 









   0.0115602        32527   5.1593e-05    -0.265771      7.95112       0.7188     0.707195    0.0840086 









   0.0110476        31330  5.03927e-05    -0.280216      7.96561     0.677643      0.67182    0.0791984 









   0.0105943        30185  5.16734e-05     -0.27418      8.00862     0.678354     0.663302    0.0792815 









   0.0107688        30534  4.99381e-05    -0.279411      7.97198     0.672141     0.652256    0.0785553 









   0.0107169        30200  5.12435e-05    -0.269594      8.02194     0.663703     0.657133    0.0775692 









   0.0105356        29443  4.93195e-05    -0.261683      8.02601     0.627913      0.61415    0.0733862 









   0.0110159        31060  4.93104e-05    -0.255257      7.96409     0.651587     0.641227    0.0761531 









     0.01117        31277  5.05956e-05    -0.259858      7.96544     0.660049     0.660466    0.0771421 









   0.0110682        31180  5.23462e-05    -0.241573      7.93523     0.687136      0.67406    0.0803078 









   0.0108397        30541  5.23094e-05    -0.208894      7.96409     0.647829     0.641106     0.075714 









   0.0109661        31062  5.52821e-05    -0.156334      7.94881      0.67275     0.662579    0.0786265 









   0.0110738        31262  5.37559e-05    -0.151955       7.9594     0.652086     0.640746    0.0762114 









   0.0115647        32362  5.12008e-05    -0.190817       8.0001     0.665494     0.653714    0.0777785 









   0.0117678        33005  5.30213e-05    -0.197623      8.00747     0.692991     0.696554    0.0809921 









   0.0116025        32905  5.12019e-05    -0.204966       7.9936     0.688604     0.671456    0.0804794 









   0.0112732        31852  5.44725e-05    -0.198286      7.96686     0.691569     0.688382     0.080826 









   0.0109777        30823  5.58025e-05     -0.19849      7.97762     0.692908      0.68285    0.0809824 









   0.0107076        30096  5.48853e-05    -0.219892       8.0136     0.681707     0.671669    0.0796733 









   0.0107644        29997  5.31102e-05    -0.242203      8.00547     0.666533     0.658791    0.0778999 









    0.010792        30445  5.24328e-05    -0.209086      8.02718     0.659969     0.638949    0.0771328 









   0.0104663        29292  5.50338e-05    -0.180471        7.988     0.647936     0.634205    0.0757264 









   0.0104265        29207  5.75814e-05    -0.181967      8.03655     0.672964     0.657825    0.0786515 









   0.0102892        29125  5.53293e-05    -0.172167      7.98833     0.651094      0.62537    0.0760955 









   0.0101632        28958  5.84598e-05     -0.15936      7.98831     0.653881     0.649553    0.0764212 









   0.0101789        28652  5.80849e-05     -0.15466      7.97323     0.642417     0.637833    0.0750814 









      0.0103        28973  5.57112e-05    -0.160239      7.98875     0.638724     0.623708    0.0746498 









   0.0106105        29762  5.78247e-05    -0.141824      7.99786     0.663252     0.655765    0.0775165 









   0.0107477        30229  5.73536e-05     -0.15571      7.97944     0.673705     0.667744    0.0787381 









   0.0106187        29749  5.81605e-05    -0.146778      8.04479     0.671993     0.659959     0.078538 









   0.0104953        29542  5.79024e-05    -0.159501      7.98013     0.661791      0.65646    0.0773457 









   0.0104111        29345   5.9646e-05    -0.145055      7.97842     0.664586     0.662604    0.0776724 









   0.0104886        29164  5.98274e-05    -0.163482      7.96546     0.677967     0.674635    0.0792362 









   0.0102685        29119  5.70151e-05    -0.182039      7.99647      0.65653     0.655157    0.0767308 









   0.0104806        29196   5.8259e-05    -0.147053      8.00506     0.660902     0.645114    0.0772418 









    0.010514        29598  6.01413e-05    -0.137199      8.03148     0.668057     0.670346    0.0780781 









   0.0102626        28886  5.77513e-05    -0.148361      8.04821     0.642053     0.636193    0.0750389 









   0.0102412        28817  5.98805e-05    -0.171947      7.98071     0.668165     0.665013    0.0780906 









   0.0103174        28886  5.55394e-05    -0.170153      8.04936     0.642976     0.626126    0.0751467 









   0.0104807        29310  5.59458e-05    -0.172727      8.00243     0.646299     0.637492    0.0755351 









   0.0105303        29291  5.39106e-05    -0.200395      8.02107     0.636883     0.629812    0.0744347 









    0.010503        29427  5.59278e-05    -0.219931      8.03186     0.674682     0.665485    0.0788523 









   0.0105738        29817  5.88098e-05    -0.208226      7.90946     0.718165     0.703923    0.0839343 









   0.0105629        29614  5.73103e-05    -0.212541      8.02488     0.687407     0.685173    0.0803395 









    0.010332        29163  5.87572e-05    -0.183108      7.96592      0.68435     0.673132    0.0799823 









   0.0100596        28277  6.04565e-05    -0.162676      7.94943     0.658399     0.657181    0.0769492 









   0.0103648        29087  5.90034e-05    -0.156079      8.04534     0.650567     0.653508    0.0760339 









   0.0100242        28303  5.81106e-05     -0.16399      7.98487     0.640727     0.635854    0.0748839 









   0.0101678        28563  5.73818e-05    -0.135955      7.97858     0.626768     0.613594    0.0732525 









   0.0105219        29458   5.7467e-05    -0.127131       7.9753     0.640598     0.632184    0.0748688 









   0.0103078        28756  5.94187e-05    -0.144624      8.03277     0.648307     0.647029    0.0757698 









   0.0103581        29254  5.95654e-05    -0.139841      8.00978     0.660515     0.659606    0.0771966 









  0.00998204        27905   6.1015e-05    -0.175998      7.99016     0.663115       0.6631    0.0775004 









   0.0104365        29211  5.88938e-05    -0.186287      7.98642     0.682191     0.675393      0.07973 









   0.0103472        29200  5.54406e-05    -0.204324      7.98979     0.653943     0.641187    0.0764284 









   0.0100659        28356  5.60441e-05    -0.182157      8.02635     0.643842     0.622705     0.075248 









    0.010678        29914  5.54858e-05    -0.167044      8.01416      0.65211     0.642509    0.0762143 









   0.0111815        31412  5.62724e-05    -0.185395      7.96364     0.692493     0.692928    0.0809339 









   0.0111214        31269  5.59396e-05     -0.16906      7.97426     0.689589     0.677417    0.0805945 









   0.0113554        32021  5.52212e-05    -0.181683      7.94926      0.69374     0.694292    0.0810796 









    0.011325        32059  5.42847e-05    -0.173435      7.97392     0.670477     0.668461    0.0783608 
